0.404911	-0.184013	0.0798328	-0.03582	0.0163355	-0.00732009	0.00269241	-0.000894781	0.000435237	-0.000197768	9.14547e-05	-4.32423e-05	2.11121e-05	-8.76308e-06	1.76676e-06	
-0.184013	0.787887	-0.383924	0.174561	-0.0797269	0.0357322	-0.013143	0.00436787	-0.00212461	0.000965403	-0.000446435	0.000211087	-0.000103059	4.27769e-05	-8.62445e-06	
0.0798328	-0.383924	0.762591	-0.374711	0.172571	-0.0774145	0.0284776	-0.0094642	0.00460355	-0.00209181	0.000967327	-0.000457378	0.000223305	-9.26881e-05	1.86873e-05	
-0.03582	0.174561	-0.374711	0.727592	-0.360788	0.163119	-0.0600605	0.0199618	-0.00970983	0.00441207	-0.00204029	0.000964706	-0.000470996	0.000195498	-3.94153e-05	
0.0163355	-0.0797269	0.172571	-0.360788	0.716197	-0.348486	0.129385	-0.0430312	0.0209321	-0.00951144	0.00439842	-0.00207969	0.00101536	-0.000421451	8.49707e-05	
-0.00732009	0.0357322	-0.0774145	0.163119	-0.348486	0.704021	-0.282973	0.0946779	-0.0460738	0.0209365	-0.00968179	0.00457782	-0.00223502	0.000927699	-0.000187037	
0.00269241	-0.013143	0.0284776	-0.0600605	0.129385	-0.282973	0.564661	-0.199851	0.0976102	-0.0443712	0.0205197	-0.00970232	0.00473695	-0.00196618	0.000396411	
-0.000894781	0.00436787	-0.0094642	0.0199618	-0.0430312	0.0946779	-0.199851	0.38141	-0.195841	0.0894519	-0.0413892	0.0195712	-0.00955527	0.00396615	-0.000799633	
0.000435237	-0.00212461	0.00460355	-0.00970983	0.0209321	-0.0460738	0.0976102	-0.195841	0.645144	-0.317861	0.148247	-0.0701603	0.0342579	-0.0142198	0.00286692	
-0.000197768	0.000965403	-0.00209181	0.00441207	-0.00951144	0.0209365	-0.0443712	0.0894519	-0.317861	0.698591	-0.351238	0.167536	-0.0818774	0.0339899	-0.00685298	
9.14547e-05	-0.000446435	0.000967327	-0.00204029	0.00439842	-0.00968179	0.0205197	-0.0413892	0.148247	-0.351238	0.721879	-0.370316	0.182421	-0.0758128	0.0152873	
-4.32423e-05	0.000211087	-0.000457378	0.000964706	-0.00207969	0.00457782	-0.00970232	0.0195712	-0.0701603	0.167536	-0.370316	0.751133	-0.39896	0.167475	-0.0338115	
2.11121e-05	-0.000103059	0.000223305	-0.000470996	0.00101536	-0.00223502	0.00473695	-0.00955527	0.0342579	-0.0818774	0.182421	-0.39896	0.813879	-0.373873	0.0762633	
-8.76308e-06	4.27769e-05	-9.26881e-05	0.000195498	-0.000421451	0.000927699	-0.00196618	0.00396615	-0.0142198	0.0339899	-0.0758128	0.167475	-0.373873	0.790536	-0.174981	
1.76676e-06	-8.62445e-06	1.86873e-05	-3.94153e-05	8.49707e-05	-0.000187037	0.000396411	-0.000799633	0.00286692	-0.00685298	0.0152873	-0.0338115	0.0762633	-0.174981	0.545326	
