1.000	0.00	
0.943776	0.01478	
0.770055	0.0788203	
0.473271	0.097983	
0.185547	0.144088	
-0.0545824	-0.0187532	
0.261514	-0.0607067	
0.504965	-0.0117276	
0.81459	-0.0169655	
0.954091	-0.000504162	
1.00	0.000
